lat,lon,elv,distance
51.072155,-115.144107,1336.8,0.1108716026241798
51.07216,-115.144116,1336.9,0.1115276476101217
51.072163,-115.144122,1337.0,0.11218369259606359
51.072175,-115.144139,1337.3,0.11283973758200548
51.072174,-115.144149,1337.5,0.11349578256794737
51.072185,-115.144152,1337.7,0.11415182755388927
51.07219,-115.144162,1337.8,0.11480787253983116
51.072195,-115.144167,1338.0,0.11546391752577305
51.072199,-115.144173,1338.1,0.11611996251171494
51.072205,-115.144181,1338.3,0.11677600749765683
51.072208,-115.144188,1338.5,0.11743205248359873
51.072217,-115.144187,1338.7,0.11808809746954062
51.072221,-115.144192,1338.8,0.11874414245548251
51.072221,-115.1442,1338.9,0.1194001874414244
51.07223,-115.144205,1339.2,0.1200562324273663
51.072235,-115.144218,1339.5,0.12071227741330819
51.07224,-115.144239,1339.8,0.12136832239925008
51.072242,-115.144251,1340.0,0.12202436738519197
51.072247,-115.144264,1340.3,0.12268041237113386
51.072251,-115.144274,1340.5,0.12333645735707575
51.072258,-115.144276,1340.7,0.12399250234301765
51.072266,-115.144285,1340.9,0.12464854732895954
51.072275,-115.144295,1341.2,0.12530459231490143
51.072277,-115.144303,1341.3,0.12596063730084334
51.072283,-115.144322,1341.7,0.12661668228678524
51.072292,-115.14434,1342.0,0.12727272727272715
51.072296,-115.144357,1342.2,0.12792877225866905
51.072301,-115.144371,1342.3,0.12858481724461096
51.072298,-115.144384,1342.5,0.12924086223055287
51.072305,-115.144397,1342.7,0.12989690721649477
51.072313,-115.144415,1342.9,0.13055295220243668
51.072318,-115.144426,1343.0,0.13120899718837858
51.072326,-115.14444,1343.1,0.1318650421743205
51.072332,-115.144454,1343.3,0.1325210871602624
51.072342,-115.144467,1343.4,0.1331771321462043
51.072349,-115.144478,1343.5,0.1338331771321462
51.072351,-115.144498,1343.6,0.13448922211808811
51.072367,-115.144512,1343.8,0.13514526710403002
51.072374,-115.144522,1343.9,0.13580131208997193
51.072381,-115.144532,1344.0,0.13645735707591383
51.072393,-115.144548,1344.1,0.13711340206185574
51.072401,-115.144556,1344.2,0.13776944704779764
51.072408,-115.14456,1344.2,0.13842549203373955
51.072411,-115.144557,1344.2,0.13908153701968146
51.072414,-115.144565,1344.3,0.13973758200562336
51.07242,-115.144577,1344.4,0.14039362699156527
51.072423,-115.144584,1344.4,0.14104967197750717
51.072421,-115.144584,1344.4,0.14170571696344908
51.072424,-115.144583,1344.5,0.14236176194939099
51.072426,-115.144589,1344.5,0.1430178069353329
51.072433,-115.144588,1344.5,0.1436738519212748
51.072437,-115.14459,1344.6,0.1443298969072167
51.072438,-115.144602,1344.6,0.1449859418931586
51.072442,-115.14461,1344.7,0.14564198687910052
51.072445,-115.144617,1344.7,0.14629803186504242
51.072445,-115.144625,1344.8,0.14695407685098433
51.07245,-115.144632,1344.8,0.14761012183692623
51.07245,-115.14464,1344.9,0.14826616682286814
51.072452,-115.144649,1344.9,0.14892221180881005
51.072452,-115.144651,1344.9,0.14957825679475195
51.072452,-115.144651,1344.9,0.15023430178069386
51.072457,-115.144658,1345.0,0.15089034676663576
51.072466,-115.144669,1345.1,0.15154639175257767
51.072472,-115.144673,1345.1,0.15220243673851958
51.072479,-115.144685,1345.2,0.15285848172446148
51.072486,-115.144698,1345.3,0.1535145267104034
51.072497,-115.144708,1345.4,0.1541705716963453
51.072507,-115.144729,1345.5,0.1548266166822872
51.072526,-115.144768,1345.7,0.1554826616682291
51.072532,-115.14478,1345.8,0.156138706654171
51.072538,-115.144789,1345.9,0.15679475164011292
51.072543,-115.144797,1345.9,0.15745079662605482
51.072551,-115.144802,1346.0,0.15810684161199673
51.072556,-115.144807,1346.0,0.15876288659793864
51.07256,-115.144815,1346.1,0.15941893158388054
51.072567,-115.144823,1346.1,0.16007497656982245
51.072574,-115.144819,1346.2,0.16073102155576435
51.072584,-115.144825,1346.3,0.16138706654170626
51.072598,-115.144832,1346.4,0.16204311152764816
51.07261,-115.144833,1346.5,0.16269915651359007
51.072618,-115.144834,1346.6,0.16335520149953198
51.07262,-115.144835,1346.6,0.16401124648547388
51.072625,-115.144839,1346.7,0.1646672914714158
51.07263,-115.144841,1346.7,0.1653233364573577
51.072634,-115.14485,1346.8,0.1659793814432996
51.072637,-115.144846,1346.8,0.1666354264292415
51.072642,-115.144846,1346.8,0.1672914714151834
51.072644,-115.144845,1346.9,0.16794751640112532
51.072649,-115.144849,1346.9,0.16860356138706722
51.072657,-115.144855,1347.0,0.16925960637300913
51.07266,-115.144858,1347.0,0.16991565135895104
51.072662,-115.144856,1347.0,0.17057169634489294
51.072665,-115.144858,1347.1,0.17122774133083485
51.072667,-115.144868,1347.1,0.17188378631677675
51.072668,-115.144871,1347.1,0.17253983130271866
51.072668,-115.144872,1347.1,0.17319587628866057
51.072668,-115.144867,1347.2,0.17385192127460247
51.072678,-115.144869,1347.2,0.17450796626054438
51.072676,-115.144864,1347.3,0.17516401124648628
51.07268,-115.14488,1347.4,0.1758200562324282
51.07268,-115.144885,1347.4,0.1764761012183701
51.072683,-115.144894,1347.5,0.177132146204312
51.072683,-115.144898,1347.5,0.1777881911902539
51.072689,-115.144909,1347.6,0.17844423617619581
51.072695,-115.144916,1347.6,0.17910028116213772
51.072695,-115.144929,1347.7,0.17975632614807963
