elv,distance,id
1352.9,0.1445849367784497,jura
1353.0,0.14513468938977458,jura
1353.0,0.14568444200109948,jura
1353.1,0.14623419461242435,jura
1353.2,0.14678394722374927,jura
1353.2,0.14733369983507416,jura
1353.3,0.14788345244639906,jura
1353.3,0.14843320505772395,jura
1353.4,0.14898295766904884,jura
1353.4,0.14953271028037374,jura
1353.4,0.15008246289169866,jura
1353.4,0.15063221550302353,jura
1353.5,0.15118196811434842,jura
1353.5,0.1517317207256733,jura
1353.5,0.1522814733369982,jura
1353.6,0.1528312259483231,jura
1353.6,0.153380978559648,jura
1353.6,0.1539307311709729,jura
1353.6,0.15448048378229778,jura
1353.7,0.15503023639362268,jura
1353.7,0.15557998900494754,jura
1353.7,0.15612974161627247,jura
1353.7,0.15667949422759736,jura
1353.7,0.15722924683892225,jura
1353.7,0.15777899945024715,jura
1353.7,0.15832875206157204,jura
1353.7,0.15887850467289694,jura
1353.7,0.15942825728422186,jura
1353.7,0.15997800989554672,jura
1353.7,0.16052776250687162,jura
1353.7,0.1610775151181965,jura
1353.7,0.1616272677295214,jura
1353.7,0.1621770203408463,jura
1353.7,0.1627267729521712,jura
1353.7,0.1632765255634961,jura
1353.7,0.16382627817482098,jura
1353.7,0.16437603078614588,jura
1353.7,0.16492578339747074,jura
1353.7,0.16547553600879567,jura
1353.7,0.16602528862012056,jura
1353.8,0.16657504123144545,jura
1353.8,0.16712479384277035,jura
1353.8,0.16767454645409524,jura
1353.8,0.16822429906542016,jura
1353.8,0.16877405167674506,jura
1353.8,0.16932380428806992,jura
1353.8,0.16987355689939482,jura
1353.8,0.1704233095107197,jura
1353.8,0.1709730621220446,jura
1353.8,0.1715228147333695,jura
1353.9,0.1720725673446944,jura
1353.9,0.1726223199560193,jura
1353.9,0.17317207256734418,jura
1353.9,0.17372182517866908,jura
1353.9,0.17427157778999394,jura
1353.9,0.17482133040131884,jura
1354.0,0.17537108301264376,jura
1354.0,0.17592083562396865,jura
1354.0,0.17647058823529355,jura
1354.1,0.17702034084661844,jura
1354.1,0.17757009345794333,jura
1354.1,0.17811984606926826,jura
1354.1,0.17866959868059312,jura
1354.1,0.17921935129191802,jura
1354.1,0.1797691039032429,jura
1354.1,0.1803188565145678,jura
1354.1,0.1808686091258927,jura
1354.1,0.1814183617372176,jura
1354.1,0.1819681143485425,jura
1354.1,0.18251786695986733,jura
1354.1,0.18306761957119227,jura
1354.1,0.1836173721825172,jura
1354.1,0.18416712479384206,jura
1354.1,0.18471687740516696,jura
1354.2,0.18526663001649185,jura
1354.2,0.18581638262781675,jura
1354.2,0.18636613523914164,jura
1354.2,0.18691588785046653,jura
1354.2,0.18746564046179146,jura
1354.2,0.18801539307311632,jura
1354.2,0.1885651456844412,jura
1354.3,0.1891148982957661,jura
1354.3,0.189664650907091,jura
1354.3,0.1902144035184159,jura
1354.3,0.1907641561297408,jura
1354.3,0.19131390874106569,jura
1354.3,0.19186366135239052,jura
1354.3,0.19241341396371547,jura
1354.3,0.1929631665750404,jura
1354.3,0.19351291918636526,jura
1354.3,0.19406267179769016,jura
1354.3,0.19461242440901505,jura
1354.3,0.19516217702033994,jura
1354.3,0.19571192963166484,jura
1354.3,0.19626168224298973,jura
1354.3,0.19681143485431465,jura
1354.3,0.19736118746563952,jura
1354.3,0.1979109400769644,jura
1354.3,0.1984606926882893,jura
1354.3,0.1990104452996142,jura
1354.3,0.1995601979109391,jura
1354.3,0.200109950522264,jura
1354.3,0.20065970313358888,jura
1354.3,0.20120945574491372,jura
1354.3,0.20175920835623867,jura
1354.3,0.2023089609675636,jura
1354.3,0.2028587135788885,jura
1354.3,0.20340846619021336,jura
1354.3,0.20395821880153825,jura
1354.3,0.20450797141286314,jura
1354.3,0.20505772402418804,jura
1354.4,0.20560747663551293,jura
1354.4,0.20615722924683785,jura
1354.4,0.20670698185816272,jura
1354.4,0.2072567344694876,jura
1354.4,0.2078064870808125,jura
1354.4,0.2083562396921374,jura
1354.4,0.2089059923034623,jura
1354.4,0.2094557449147872,jura
1354.4,0.21000549752611208,jura
1354.4,0.21055525013743692,jura
1354.4,0.21110500274876187,jura
1354.4,0.2116547553600868,jura
1354.4,0.2122045079714117,jura
1354.4,0.21275426058273653,jura
1354.4,0.21330401319406145,jura
1354.4,0.21385376580538634,jura
1354.4,0.21440351841671124,jura
1354.4,0.21495327102803613,jura
1354.4,0.21550302363936105,jura
1354.4,0.21605277625068592,jura
1354.4,0.2166025288620108,jura
1354.4,0.2171522814733357,jura
1354.4,0.2177020340846606,jura
1354.4,0.2182517866959855,jura
1354.4,0.2188015393073104,jura
1354.4,0.21935129191863528,jura
1354.4,0.21990104452996012,jura
1354.4,0.22045079714128507,jura
1354.4,0.22100054975261,jura
1354.4,0.2215503023639349,jura
1354.4,0.22210005497525973,jura
1354.4,0.22264980758658465,jura
1354.4,0.22319956019790954,jura
1354.4,0.22374931280923446,jura
1354.4,0.22429906542055933,jura
1354.4,0.22484881803188425,jura
1354.4,0.2253985706432091,jura
1354.4,0.225948323254534,jura
1354.5,0.2264980758658589,jura
1354.5,0.2270478284771838,jura
1354.5,0.2275975810885087,jura
1354.5,0.2281473336998336,jura
1354.5,0.2286970863111585,jura
1354.5,0.2292468389224833,jura
1354.5,0.2297965915338083,jura
1354.5,0.2303463441451332,jura
1354.5,0.2308960967564581,jura
1354.5,0.2314458493677829,jura
1354.5,0.23199560197910785,jura
1354.5,0.23254535459043274,jura
1354.5,0.2330951072017577,jura
1354.5,0.2336448598130825,jura
1354.5,0.23419461242440745,jura
1354.5,0.2347443650357323,jura
1354.5,0.2352941176470572,jura
1354.5,0.2358438702583821,jura
1354.5,0.236393622869707,jura
1354.5,0.2369433754810319,jura
1354.5,0.2374931280923568,jura
1354.5,0.2380428807036817,jura
1354.5,0.2385926333150065,jura
1354.5,0.2391423859263315,jura
1354.5,0.2396921385376564,jura
1354.5,0.2402418911489813,jura
1354.5,0.2407916437603061,jura
1354.5,0.24134139637163105,jura
1354.5,0.24189114898295594,jura
1354.5,0.2424409015942809,jura
1354.5,0.2429906542056057,jura
1354.5,0.24354040681693065,jura
1354.5,0.2440901594282555,jura
1354.5,0.2446399120395804,jura
1354.5,0.2451896646509053,jura
1354.5,0.2457394172622302,jura
1354.5,0.2462891698735551,jura
1354.5,0.24683892248488,jura
1354.5,0.2473886750962049,jura
1354.5,0.2479384277075297,jura
1354.5,0.2484881803188547,jura
1354.5,0.2490379329301796,jura
1354.5,0.2495876855415045,jura
1354.5,0.2501374381528293,jura
1354.5,0.25068719076415424,jura
1354.5,0.25123694337547914,jura
1354.5,0.25178669598680403,jura
1354.5,0.2523364485981289,jura
1354.5,0.2528862012094538,jura
1354.5,0.2534359538207787,jura
1354.5,0.2539857064321036,jura
1354.5,0.2545354590434285,jura
1354.5,0.2550852116547534,jura
1354.5,0.2556349642660783,jura
1354.5,0.2561847168774032,jura
1354.5,0.2567344694887281,jura
1354.5,0.25728422210005303,jura
1354.5,0.2578339747113779,jura
1354.5,0.2583837273227028,jura
1354.5,0.25893347993402765,jura
1354.5,0.2594832325453525,jura
1354.5,0.26003298515667744,jura
1354.5,0.26058273776800234,jura
1354.5,0.26113249037932723,jura
1354.5,0.2616822429906521,jura
1354.5,0.262231995601977,jura
1354.5,0.2627817482133019,jura
1354.5,0.2633315008246268,jura
1354.5,0.2638812534359517,jura
1354.5,0.2644310060472766,jura
1354.5,0.2649807586586015,jura
1354.5,0.2655305112699264,jura
1354.6,0.2660802638812513,jura
1354.6,0.26663001649257617,jura
1354.6,0.2671797691039011,jura
1354.6,0.267729521715226,jura
1354.6,0.26827927432655085,jura
1354.6,0.2688290269378757,jura
1354.6,0.26937877954920064,jura
1354.6,0.26992853216052554,jura
1354.6,0.27047828477185043,jura
1354.6,0.2710280373831753,jura
1354.6,0.2715777899945002,jura
1354.6,0.2721275426058251,jura
1354.6,0.27267729521715,jura
1354.6,0.2732270478284749,jura
1354.6,0.2737768004397998,jura
1354.6,0.2743265530511247,jura
1354.6,0.2748763056624496,jura
1354.6,0.2754260582737745,jura
1354.6,0.27597581088509937,jura
1354.6,0.27652556349642426,jura
1354.6,0.2770753161077492,jura
1354.6,0.27762506871907405,jura
1354.6,0.2781748213303989,jura
1354.6,0.27872457394172384,jura
1354.6,0.27927432655304874,jura
1354.7,0.27982407916437363,jura
1354.7,0.2803738317756985,jura
1354.7,0.2809235843870234,jura
1354.7,0.2814733369983483,jura
1354.7,0.2820230896096732,jura
1354.7,0.2825728422209981,jura
1354.7,0.283122594832323,jura
1354.7,0.2836723474436479,jura
1354.7,0.2842221000549728,jura
1354.7,0.2847718526662977,jura
1354.7,0.28532160527762257,jura
1354.7,0.28587135788894746,jura
1354.7,0.2864211105002724,jura
1354.7,0.28697086311159725,jura
1354.7,0.2875206157229221,jura
1354.7,0.28807036833424704,jura
1354.7,0.28862012094557193,jura
1354.7,0.28916987355689683,jura
1354.7,0.2897196261682217,jura
1354.7,0.2902693787795466,jura
1354.7,0.2908191313908715,jura
1354.7,0.2913688840021964,jura
1354.7,0.2919186366135213,jura
1354.7,0.2924683892248462,jura
1354.7,0.2930181418361711,jura
1354.7,0.29356789444749604,jura
1354.7,0.2941176470588209,jura
1354.7,0.29466739967014577,jura
1354.7,0.29521715228147066,jura
1354.7,0.2957669048927956,jura
1354.7,0.29631665750412045,jura
1354.7,0.2968664101154453,jura
1354.7,0.29741616272677024,jura
1354.7,0.29796591533809513,jura
1354.7,0.29851566794942,jura
1354.7,0.2990654205607449,jura
1354.7,0.2996151731720698,jura
1354.7,0.3001649257833947,jura
1354.7,0.3007146783947196,jura
1354.7,0.3012644310060445,jura
1354.7,0.3018141836173694,jura
1354.7,0.3023639362286943,jura
1354.7,0.3029136888400192,jura
1354.7,0.3034634414513441,jura
1354.7,0.30401319406266897,jura
1354.7,0.30456294667399386,jura
1354.8,0.3051126992853188,jura
1354.8,0.30566245189664365,jura
1354.8,0.3062122045079685,jura
1354.8,0.30676195711929344,jura
1354.8,0.30731170973061833,jura
1354.8,0.3078614623419432,jura
1354.8,0.3084112149532681,jura
1354.8,0.308960967564593,jura
1354.8,0.3095107201759179,jura
1354.8,0.3100604727872428,jura
1354.8,0.3106102253985677,jura
1354.8,0.3111599780098926,jura
1354.8,0.3117097306212175,jura
1354.8,0.3122594832325424,jura
1354.9,0.3128092358438673,jura
1354.9,0.31335898845519217,jura
1354.9,0.31390874106651706,jura
1354.9,0.31445849367784195,jura
1354.9,0.31500824628916685,jura
1354.9,0.3155579989004917,jura
1354.9,0.31610775151181664,jura
1354.9,0.31665750412314153,jura
1355.0,0.3172072567344664,jura
1355.0,0.3177570093457913,jura
1355.0,0.3183067619571162,jura
1355.0,0.3188565145684411,jura
1355.1,0.319406267179766,jura
1355.1,0.3199560197910909,jura
1355.2,0.3205057724024158,jura
1355.2,0.3210555250137407,jura
1355.2,0.3216052776250656,jura
1355.3,0.3221550302363905,jura
1355.4,0.32270478284771537,jura
1355.4,0.32325453545904026,jura
1355.5,0.32380428807036515,jura
1355.5,0.32435404068169005,jura
1355.5,0.3249037932930149,jura
1355.5,0.32545354590433984,jura
1355.5,0.32600329851566473,jura
1355.5,0.3265530511269896,jura
1355.5,0.3271028037383145,jura
1355.5,0.3276525563496394,jura
1355.5,0.3282023089609643,jura
1355.5,0.3287520615722892,jura
1355.5,0.3293018141836141,jura
1355.5,0.329851566794939,jura
1355.6,0.3304013194062639,jura
1355.6,0.3309510720175888,jura
1355.6,0.3315008246289137,jura
1355.6,0.33205057724023856,jura
1355.6,0.33260032985156346,jura
1355.7,0.33315008246288835,jura
1355.7,0.33369983507421325,jura
1355.8,0.3342495876855381,jura
1355.8,0.33479934029686303,jura
1355.8,0.33534909290818793,jura
1355.9,0.3358988455195128,jura
1355.9,0.3364485981308377,jura
1355.9,0.3369983507421626,jura
1355.9,0.3375481033534875,jura
1356.0,0.3380978559648124,jura
1356.0,0.3386476085761373,jura
1356.1,0.3391973611874622,jura
1356.1,0.3397471137987871,jura
1356.1,0.34029686641011203,jura
1356.2,0.3408466190214369,jura
1356.2,0.34139637163276176,jura
1356.2,0.34194612424408666,jura
1356.2,0.34249587685541155,jura
1356.2,0.34304562946673645,jura
1356.2,0.3435953820780613,jura
1356.2,0.34414513468938623,jura
1356.2,0.34469488730071113,jura
1356.2,0.345244639912036,jura
1356.2,0.3457943925233609,jura
1356.3,0.3463441451346858,jura
1356.3,0.3468938977460107,jura
1356.3,0.3474436503573356,jura
1356.4,0.3479934029686605,jura
1356.4,0.3485431555799854,jura
1356.4,0.3490929081913103,jura
1356.5,0.3496426608026352,jura
1356.5,0.3501924134139601,jura
1356.5,0.35074216602528496,jura
1356.5,0.35129191863660986,jura
1356.6,0.35184167124793475,jura
1356.6,0.35239142385925964,jura
1356.6,0.3529411764705845,jura
1356.7,0.35349092908190943,jura
1356.7,0.3540406816932343,jura
1356.7,0.3545904343045592,jura
1356.8,0.3551401869158841,jura
1356.8,0.3556899395272089,jura
1356.8,0.3562396921385339,jura
1356.9,0.3567894447498588,jura
1356.9,0.3573391973611837,jura
1357.0,0.3578889499725086,jura
1357.1,0.3584387025838335,jura
1357.1,0.3589884551951584,jura
1357.1,0.3595382078064833,jura
1357.2,0.36008796041780816,jura
1357.2,0.36063771302913306,jura
1357.2,0.36118746564045795,jura
1357.2,0.3617372182517829,jura
1357.3,0.3622869708631077,jura
1357.3,0.36283672347443263,jura
1357.3,0.3633864760857575,jura
1357.4,0.3639362286970824,jura
1357.4,0.3644859813084073,jura
1357.4,0.3650357339197322,jura
1357.4,0.3655854865310571,jura
1357.5,0.366135239142382,jura
1357.5,0.3666849917537069,jura
1357.5,0.3672347443650318,jura
1357.5,0.3677844969763567,jura
1357.5,0.3683342495876816,jura
1357.6,0.3688840021990065,jura
1357.6,0.36943375481033136,jura
1357.6,0.36998350742165625,jura
1357.7,0.3705332600329812,jura
1357.7,0.3710830126443061,jura
1357.8,0.3716327652556309,jura
1357.8,0.37218251786695583,jura
1357.8,0.3727322704782807,jura
1357.8,0.3732820230896056,jura
1357.9,0.3738317757009305,jura
1357.9,0.3743815283122554,jura
1357.9,0.3749312809235803,jura
1358.0,0.3754810335349052,jura
1358.0,0.3760307861462301,jura
1358.1,0.376580538757555,jura
1358.1,0.3771302913688799,jura
1358.2,0.3776800439802048,jura
1358.2,0.3782297965915297,jura
1358.2,0.37877954920285456,jura
1358.3,0.37932930181417945,jura
1358.3,0.3798790544255044,jura
1358.3,0.3804288070368293,jura
1358.3,0.3809785596481541,jura
1358.3,0.38152831225947903,jura
1358.3,0.3820780648708039,jura
1358.4,0.3826278174821288,jura
1358.4,0.3831775700934537,jura
1358.4,0.3837273227047786,jura
1358.4,0.3842770753161035,jura
1358.4,0.3848268279274284,jura
1358.5,0.3853765805387533,jura
1358.5,0.3859263331500782,jura
1358.5,0.3864760857614031,jura
1358.5,0.3870258383727279,jura
1358.5,0.3875755909840529,jura
1358.5,0.38812534359537776,jura
1358.5,0.38867509620670265,jura
1358.6,0.3892248488180276,jura
1358.6,0.3897746014293525,jura
1358.6,0.3903243540406773,jura
1358.7,0.39087410665200223,jura
1358.7,0.3914238592633271,jura
1358.7,0.3919736118746521,jura
1358.8,0.3925233644859769,jura
1358.9,0.3930731170973018,jura
1359.0,0.3936228697086267,jura
1359.0,0.3941726223199516,jura
1359.1,0.3947223749312765,jura
1359.1,0.3952721275426014,jura
1359.2,0.3958218801539263,jura
1359.3,0.3963716327652512,jura
1359.3,0.3969213853765761,jura
1359.4,0.39747113798790096,jura
1359.4,0.39802089059922585,jura
1359.5,0.3985706432105508,jura
1359.5,0.3991203958218757,jura
1359.6,0.3996701484332005,jura
1359.6,0.40021990104452543,jura
1359.7,0.4007696536558503,jura
1359.7,0.4013194062671752,jura
1359.7,0.4018691588785001,jura
1359.8,0.402418911489825,jura
1359.8,0.4029686641011499,jura
1359.9,0.4035184167124748,jura
1360.0,0.4040681693237997,jura
1360.1,0.4046179219351246,jura
1360.1,0.4051676745464495,jura
1360.1,0.4057174271577744,jura
1360.2,0.4062671797690993,jura
1360.2,0.40681693238042416,jura
1360.2,0.40736668499174905,jura
1360.3,0.4079164376030739,jura
1360.3,0.4084661902143989,jura
1360.4,0.4090159428257237,jura
1360.4,0.4095656954370486,jura
1360.4,0.4101154480483735,jura
1360.5,0.4106652006596984,jura
1360.5,0.4112149532710233,jura
1360.6,0.4117647058823482,jura
1360.6,0.4123144584936731,jura
1360.7,0.412864211104998,jura
1360.7,0.4134139637163229,jura
1360.7,0.4139637163276478,jura
1360.7,0.4145134689389727,jura
1360.8,0.4150632215502976,jura
1360.8,0.4156129741616225,jura
1360.8,0.41616272677294736,jura
1360.9,0.41671247938427225,jura
1360.9,0.4172622319955971,jura
1360.9,0.4178119846069221,jura
1361.0,0.4183617372182469,jura
1361.0,0.4189114898295718,jura
1361.1,0.4194612424408967,jura
1361.1,0.4200109950522216,jura
1361.1,0.4205607476635465,jura
1361.1,0.4211105002748714,jura
1361.1,0.4216602528861963,jura
1361.2,0.4222100054975212,jura
1361.2,0.4227597581088461,jura
1361.3,0.42330951072017103,jura
1361.3,0.4238592633314959,jura
1361.4,0.4244090159428208,jura
1361.4,0.4249587685541457,jura
1361.4,0.42550852116547055,jura
1361.5,0.42605827377679545,jura
1361.5,0.4266080263881203,jura
1361.5,0.4271577789994453,jura
1361.5,0.4277075316107701,jura
1361.5,0.4282572842220949,jura
1361.5,0.4288070368334199,jura
1361.5,0.4293567894447448,jura
1361.5,0.4299065420560697,jura
1361.5,0.4304562946673946,jura
1361.5,0.4310060472787195,jura
1361.5,0.4315557998900444,jura
1361.6,0.4321055525013693,jura
1361.6,0.4326553051126942,jura
1361.6,0.4332050577240191,jura
1361.6,0.433754810335344,jura
1361.6,0.4343045629466689,jura
1361.6,0.43485431555799375,jura
1361.7,0.43540406816931865,jura
1361.7,0.4359538207806435,jura
1361.7,0.4365035733919685,jura
1361.8,0.4370533260032933,jura
1361.8,0.4376030786146182,jura
1361.8,0.4381528312259431,jura
1361.8,0.438702583837268,jura
1361.9,0.4392523364485929,jura
1361.9,0.4398020890599178,jura
1361.9,0.4403518416712427,jura
1361.9,0.4409015942825676,jura
1361.9,0.4414513468938925,jura
1361.9,0.4420010995052174,jura
1361.9,0.4425508521165423,jura
1362.0,0.4431006047278672,jura
1362.0,0.4436503573391921,jura
1362.0,0.44420010995051695,jura
1362.0,0.44474986256184185,jura
1362.0,0.4452996151731667,jura
1362.0,0.4458493677844916,jura
1362.1,0.4463991203958165,jura
1362.1,0.4469488730071414,jura
1362.1,0.4474986256184663,jura
1362.1,0.4480483782297912,jura
1362.1,0.4485981308411161,jura
1362.1,0.449147883452441,jura
1362.2,0.4496976360637659,jura
1362.2,0.4502473886750908,jura
1362.2,0.4507971412864157,jura
1362.2,0.4513468938977406,jura
1362.2,0.4518966465090655,jura
1362.2,0.4524463991203904,jura
